"";"Id";"Score";"Decile"
"673";"96";0,757641176;"5"
"674";"97";0,500713103;"5"
"675";"98";0,682529207;"5"
"676";"99";0,610619753;"5"
"677";"100";0,678206611;"5"
"678";"101";0,484401079;"5"
"679";"102";0,590826955;"5"
"680";"103";0,922970384;"5"
"681";"104";0,603731393;"5"
"682";"105";0,319638433;"5"
"683";"106";0,834181978;"5"
"684";"107";0,833848888;"5"
"685";"108";0,739883314;"5"
"686";"109";0,712505333;"5"
"687";"110";0,728693125;"5"
"688";"111";0,796894398;"5"
"689";"112";0,796324585;"5"
"690";"113";0,833940104;"5"
"691";"114";0,560076735;"5"
"692";"115";0,549029731;"5"
"693";"116";0,808340197;"5"
"694";"117";0,370813259;"5"
"695";"118";0,656138294;"5"
"696";"119";0,922970384;"5"
"697";"120";0,745034869;"5"
"698";"121";0,892079354;"5"
"699";"122";0,55170318;"5"
"700";"123";0,833848888;"5"
"701";"124";0,590826955;"5"
"702";"125";0,590826955;"5"
"703";"126";0,904988832;"5"
"704";"127";0,725852544;"5"
"705";"128";0,560076735;"5"
"706";"129";0,75120382;"5"
"707";"1";0,400878444;"6"
"708";"2";0,245152611;"6"
"709";"3";0,722847393;"6"
"710";"4";0,54361582;"6"
"711";"5";0,665257924;"6"
"712";"6";0,862388965;"6"
"713";"7";0,515959801;"6"
"714";"8";0,260284335;"6"
"715";"9";0,760506992;"6"
"716";"10";0,89342472;"6"
"717";"11";0,504297457;"6"
"718";"12";0,665257924;"6"
"719";"13";0,760506992;"6"
"720";"14";0,726572718;"6"
"721";"15";0,703620772;"6"
"722";"16";0,83296786;"6"
"723";"17";0,883488914;"6"
"724";"18";0,574616315;"6"
"725";"19";0,570061255;"6"
"726";"20";0,893843719;"6"
"727";"21";0,665257924;"6"
"728";"22";0,648226092;"6"
"729";"23";0,714920805;"6"
"730";"24";0,601761409;"6"
"731";"25";0,629293544;"6"
"732";"26";0,623866896;"6"
"733";"27";0,712543171;"6"
"734";"28";0,747147455;"6"
"735";"29";0,826905751;"6"
"736";"30";0,878863562;"6"
"737";"31";0,668387345;"6"
"738";"32";0,373533026;"6"
"739";"33";0,655736978;"6"
"740";"34";0,893633467;"6"
"741";"35";0,71022875;"6"
"742";"36";0,723241211;"6"
"743";"37";0,776052132;"6"
"744";"38";0,617314646;"6"
"745";"39";0,630817854;"6"
"746";"40";0,602656092;"6"
"747";"41";0,630739148;"6"
"748";"42";0,878863562;"6"
"749";"43";0,434549939;"6"
"750";"44";0,951621221;"6"
"751";"45";0,688444877;"6"
"752";"46";0,769964965;"6"
"753";"47";0,663869687;"6"
"754";"48";0,706338975;"6"
"755";"49";0,714638724;"6"
"756";"50";0,860225601;"6"
"757";"51";0,722104416;"6"
"758";"52";0,546386924;"6"
"759";"53";0,894771672;"6"
"760";"54";0,965578168;"6"
"761";"55";0,859727019;"6"
"762";"56";0,708108485;"6"
"763";"57";0,707210467;"6"
"764";"58";0,764385439;"6"
"765";"59";0,736990021;"6"
"766";"60";0,776269663;"6"
"767";"61";0,775625386;"6"
"768";"62";0,837950662;"6"
"769";"63";0,771078173;"6"
"770";"64";0,681551681;"6"
"771";"65";0,77242389;"6"
"772";"66";0,847203821;"6"
"773";"67";0,582085271;"6"
"774";"68";0,618869653;"6"
"775";"69";0,776081858;"6"
"776";"70";0,616066304;"6"
"777";"71";0,597384287;"6"
"778";"72";0,512775;"6"
"779";"73";0,607226805;"6"
"780";"74";0,399760381;"6"
"781";"75";0,680339898;"6"
"782";"76";0,639058102;"6"
"783";"77";0,804617298;"6"
"784";"78";0,55417869;"6"
"785";"79";0,443128629;"6"
"786";"80";0,866815236;"6"
"787";"81";0,39802055;"6"
"788";"82";0,641315532;"6"
"789";"83";0,74739432;"6"
"790";"84";0,734055086;"6"
"791";"85";0,777260614;"6"
"792";"86";0,596191049;"6"
"793";"87";0,807766648;"6"
"794";"88";0,681582465;"6"
"795";"89";0,500758293;"6"
"796";"90";0,62318046;"6"
"797";"91";0,491905921;"6"
"798";"92";0,642018277;"6"
"799";"93";0,818138229;"6"
"800";"94";0,607226805;"6"
"801";"95";0,831464154;"6"
"802";"96";0,893978813;"6"
"803";"97";0,452100207;"6"
"804";"98";0,8846379;"6"
"805";"99";0,732127213;"6"
"806";"100";0,627100485;"6"
"807";"101";0,560076735;"6"
"808";"102";0,745034869;"6"
"809";"103";0,55170318;"6"
"810";"104";0,692443605;"6"
"811";"105";0,430855147;"6"
"812";"106";0,81701204;"6"
"813";"107";0,845160339;"6"
"814";"108";0,626040057;"6"
"815";"109";0,658768583;"6"
"816";"110";0,890938708;"6"
"817";"111";0,374864199;"6"
"818";"112";0,911866049;"6"
"819";"113";0,770407413;"6"
"820";"114";0,751052261;"6"
"821";"115";0,729131387;"6"
"822";"116";0,755021551;"6"
"823";"117";0,712505333;"6"
"824";"118";0,484401079;"6"
"825";"119";0,559133781;"6"
"826";"120";0,788158547;"6"
"827";"1";0,397179515;"7"
"828";"2";0,63952061;"7"
"829";"3";0,569795598;"7"
"830";"4";0,764147435;"7"
"831";"5";0,361452762;"7"
"832";"6";0,859524956;"7"
"833";"7";0,695174324;"7"
"834";"8";0,643707548;"7"
"835";"9";0,710413733;"7"
"836";"10";0,774030251;"7"
"837";"11";0,722847393;"7"
"838";"12";0,776082958;"7"
"839";"13";0,756096634;"7"
"840";"14";0,642377457;"7"
"841";"15";0,710413733;"7"
"842";"16";0,621031887;"7"
"843";"17";0,576724362;"7"
"844";"18";0,731480795;"7"
"845";"19";0,738238772;"7"
"846";"20";0,562369241;"7"
"847";"21";0,866961995;"7"
"848";"22";0,515959801;"7"
"849";"23";0,768877064;"7"
"850";"24";0,71774631;"7"
"851";"25";0,400878444;"7"
"852";"26";0,282582509;"7"
"853";"27";0,523243789;"7"
"854";"28";0,521325951;"7"
"855";"29";0,866961995;"7"
"856";"30";0,822335619;"7"
"857";"31";0,596232944;"7"
"858";"32";0,92345762;"7"
"859";"33";0,965578168;"7"
"860";"34";0,788379773;"7"
"861";"35";0,832257314;"7"
"862";"36";0,796550425;"7"
"863";"37";0,794838868;"7"
"864";"38";0,719731047;"7"
"865";"39";0,843759602;"7"
"866";"40";0,755643623;"7"
"867";"41";0,878863562;"7"
"868";"42";0,656853623;"7"
"869";"43";0,935209378;"7"
"870";"44";0,85545001;"7"
"871";"45";0,799362806;"7"
"872";"46";0,808719719;"7"
"873";"47";0,751029457;"7"
"874";"48";0,764558058;"7"
"875";"49";0,912609448;"7"
"876";"50";0,818205888;"7"
"877";"51";0,701095445;"7"
"878";"52";0,869643073;"7"
"879";"53";0,587685815;"7"
"880";"54";0,793584841;"7"
"881";"55";0,975810611;"7"
"882";"56";0,548522415;"7"
"883";"57";0,764184707;"7"
"884";"58";0,923903947;"7"
"885";"59";0,840127678;"7"
"886";"60";0,636584395;"7"
"887";"61";0,827650571;"7"
"888";"62";0,688444877;"7"
"889";"63";0,843827294;"7"
"890";"64";0,821937762;"7"
"891";"65";0,631995721;"7"
"892";"66";0,815236716;"7"
"893";"67";0,682769777;"7"
"894";"68";0,602656092;"7"
"895";"69";0,92870452;"7"
"896";"70";0,790081581;"7"
"897";"71";0,965578168;"7"
"898";"72";0,668387345;"7"
"899";"73";0,395530875;"7"
"900";"74";0,721689544;"7"
"901";"75";0,597384287;"7"
"902";"76";0,517704423;"7"
"903";"77";0,360694996;"7"
"904";"78";0,651568932;"7"
"905";"79";0,309694055;"7"
"906";"80";0,628824111;"7"
"907";"81";0,568665392;"7"
"908";"82";0,750718659;"7"
"909";"83";0,332803687;"7"
"910";"84";0,817460991;"7"
"911";"85";0,530162907;"7"
"912";"86";0,562407027;"7"
"913";"87";0,45431283;"7"
"914";"88";0,596191049;"7"
"915";"89";0,889435897;"7"
"916";"90";0,58370179;"7"
"917";"91";0,702666711;"7"
"918";"92";0,641415749;"7"
"919";"93";0,352540499;"7"
"920";"94";0,756778884;"7"
"921";"95";0,513972834;"7"
"922";"96";0,78843579;"7"
"923";"97";0,740810278;"7"
"924";"98";0,818454121;"7"
"925";"99";0,516866489;"7"
"926";"100";0,563452853;"7"
"927";"101";0,360462542;"7"
"928";"102";0,667877991;"7"
"929";"103";0,784272254;"7"
"930";"104";0,570953791;"7"
"931";"105";0,77856065;"7"
"932";"106";0,741119977;"7"
"933";"107";0,792188061;"7"
"934";"108";0,399760381;"7"
"935";"109";0,74739432;"7"
"936";"110";0,818454121;"7"
"937";"111";0,639058102;"7"
"938";"112";0,741119977;"7"
"939";"113";0,793802253;"7"
"940";"114";0,894437338;"7"
"941";"115";0,537489168;"7"
"942";"116";0,484816464;"7"
"943";"117";0,893978813;"7"
"944";"118";0,583344152;"7"
"945";"119";0,491423422;"7"
"946";"120";0,47580897;"7"
"947";"121";0,461776893;"7"
"948";"122";0,845160339;"7"
"949";"123";0,801015768;"7"
"950";"124";0,890938708;"7"
"951";"125";0,755021551;"7"
"952";"126";0,78630159;"7"
"953";"127";0,871209063;"7"
"954";"128";0,831818264;"7"
"955";"129";0,390100717;"7"
"956";"130";0,692443605;"7"
"957";"131";0,829264715;"7"
"958";"132";0,492907603;"7"
"959";"133";0,922939846;"7"
"960";"134";0,874224035;"7"
"961";"135";0,430855147;"7"
"962";"136";0,678050532;"7"
"963";"137";0,855183945;"7"
"964";"138";0,813152821;"7"
"965";"139";0,738373268;"7"
"966";"140";0,786623647;"7"
"967";"1";0,576724362;"8"
"968";"2";0,641022876;"8"
"969";"3";0,625497158;"8"
"970";"4";0,501982773;"8"
"971";"5";0,655389781;"8"
"972";"6";0,517073593;"8"
"973";"7";0,616429086;"8"
"974";"8";0,48633288;"8"
"975";"9";0,436636169;"8"
"976";"10";0,643707548;"8"
"977";"11";0,75646631;"8"
"978";"12";0,245152611;"8"
"979";"13";0,739965324;"8"
"980";"14";0,63952061;"8"
"981";"15";0,623866896;"8"
"982";"16";0,397179515;"8"
"983";"17";0,714920805;"8"
"984";"18";0,697855958;"8"
"985";"19";0,757379763;"8"
"986";"20";0,598440215;"8"
"987";"21";0,717438126;"8"
"988";"22";0,901286852;"8"
"989";"23";0,571278146;"8"
"990";"24";0,829380272;"8"
"991";"25";0,561314671;"8"
"992";"26";0,88870616;"8"
"993";"27";0,593875978;"8"
"994";"28";0,515959801;"8"
"995";"29";0,460113027;"8"
"996";"30";0,567816302;"8"
"997";"31";0,866961995;"8"
"998";"32";0,975810611;"8"
"999";"33";0,821937762;"8"
"1000";"34";0,827650571;"8"
"1001";"35";0,57503148;"8"
"1002";"36";0,975810611;"8"
"1003";"37";0,898014858;"8"
"1004";"38";0,571161429;"8"
"1005";"39";0,92870452;"8"
"1006";"40";0,917049862;"8"
"1007";"41";0,617314646;"8"
"1008";"42";0,580076337;"8"
"1009";"43";0,682769777;"8"
"1010";"44";0,911483404;"8"
"1011";"45";0,655736978;"8"
"1012";"46";0,753720547;"8"
"1013";"47";0,906367183;"8"
"1014";"48";0,810173533;"8"
"1015";"49";0,860225601;"8"
"1016";"50";0,887614529;"8"
"1017";"51";0,799828349;"8"
"1018";"52";0,703172508;"8"
"1019";"53";0,683887644;"8"
"1020";"54";0,733871237;"8"
"1021";"55";0,794838868;"8"
"1022";"56";0,712134707;"8"
"1023";"57";0,802968076;"8"
"1024";"58";0,859727019;"8"
"1025";"59";0,677410304;"8"
"1026";"60";0,655736978;"8"
"1027";"61";0,766976294;"8"
"1028";"62";0,793584841;"8"
"1029";"63";0,898014858;"8"
"1030";"64";0,71022875;"8"
"1031";"65";0,917199389;"8"
"1032";"66";0,746254614;"8"
"1033";"67";0,722104416;"8"
"1034";"68";0,755067393;"8"
"1035";"69";0,57503148;"8"
"1036";"70";0,573657308;"8"
"1037";"71";0,372955319;"8"
"1038";"72";0,488751618;"8"
"1039";"73";0,696543823;"8"
"1040";"74";0,488751618;"8"
"1041";"75";0,618250864;"8"
"1042";"76";0,555809005;"8"
"1043";"77";0,500713103;"8"
"1044";"78";0,570953791;"8"
"1045";"79";0,67185279;"8"
"1046";"80";0,612170926;"8"
"1047";"81";0,411647271;"8"
"1048";"82";0,491423422;"8"
"1049";"83";0,793018153;"8"
"1050";"84";0,563452853;"8"
"1051";"85";0,530592196;"8"
"1052";"86";0,389403288;"8"
"1053";"87";0,641315532;"8"
"1054";"88";0,898186702;"8"
"1055";"89";0,531413187;"8"
"1056";"90";0,537489168;"8"
"1057";"91";0,885726791;"8"
"1058";"92";0,442783483;"8"
"1059";"93";0,390634268;"8"
"1060";"94";0,530162907;"8"
"1061";"95";0,639503488;"8"
"1062";"96";0,261569373;"8"
"1063";"97";0,442783483;"8"
"1064";"98";0,82679618;"8"
"1065";"99";0,78303706;"8"
"1066";"100";0,711152764;"8"
"1067";"101";0,818138229;"8"
"1068";"102";0,473061491;"8"
"1069";"103";0,871648077;"8"
"1070";"104";0,775291258;"8"
"1071";"105";0,831464154;"8"
"1072";"106";0,767852297;"8"
"1073";"107";0,674442059;"8"
"1074";"108";0,775673195;"8"
"1075";"109";0,796060775;"8"
"1076";"110";0,390100717;"8"
"1077";"111";0,904988832;"8"
"1078";"112";0,923862202;"8"
"1079";"113";0,760686054;"8"
"1080";"114";0,641933781;"8"
"1081";"115";0,820692456;"8"
"1082";"116";0,299385394;"8"
"1083";"117";0,603731393;"8"
"1084";"118";0,552490608;"8"
"1085";"119";0,370813259;"8"
"1086";"120";0,299385394;"8"
"1087";"121";0,74299875;"8"
"1088";"122";0,739883314;"8"
"1089";"1";0,282582509;"9"
"1090";"2";0,408956657;"9"
"1091";"3";0,574616315;"9"
"1092";"4";0,848871971;"9"
"1093";"5";0,901286852;"9"
"1094";"6";0,674974965;"9"
"1095";"7";0,545018464;"9"
"1096";"8";0,674974965;"9"
"1097";"9";0,822106841;"9"
"1098";"10";0,702266695;"9"
"1099";"11";0,891654672;"9"
"1100";"12";0,893843719;"9"
"1101";"13";0,60514673;"9"
"1102";"14";0,677229972;"9"
"1103";"15";0,740893676;"9"
"1104";"16";0,862647071;"9"
"1105";"17";0,696819792;"9"
"1106";"18";0,680401512;"9"
"1107";"19";0,883450444;"9"
"1108";"20";0,400878444;"9"
"1109";"21";0,54361582;"9"
"1110";"22";0,835675914;"9"
"1111";"23";0,647692899;"9"
"1112";"24";0,808260441;"9"
"1113";"25";0,482593373;"9"
"1114";"26";0,623666747;"9"
"1115";"27";0,715857059;"9"
"1116";"28";0,562369241;"9"
"1117";"29";0,697855958;"9"
"1118";"30";0,569795598;"9"
"1119";"31";0,60514673;"9"
"1120";"32";0,722297372;"9"
"1121";"33";0,621031887;"9"
"1122";"34";0,620339633;"9"
"1123";"35";0,501814935;"9"
"1124";"36";0,672025437;"9"
"1125";"37";0,358974977;"9"
"1126";"38";0,555980521;"9"
"1127";"39";0,565668143;"9"
"1128";"40";0,935209378;"9"
"1129";"41";0,860225601;"9"
"1130";"42";0,935209378;"9"
"1131";"43";0,843827294;"9"
"1132";"44";0,787756859;"9"
"1133";"45";0,835126021;"9"
"1134";"46";0,631995721;"9"
"1135";"47";0,755643623;"9"
"1136";"48";0,880550085;"9"
"1137";"49";0,923903947;"9"
"1138";"50";0,65114815;"9"
"1139";"51";0,761832373;"9"
"1140";"52";0,843827294;"9"
"1141";"53";0,790081581;"9"
"1142";"54";0,944799593;"9"
"1143";"55";0,821937762;"9"
"1144";"56";0,877609327;"9"
"1145";"57";0,664562124;"9"
"1146";"58";0,680808607;"9"
"1147";"59";0,715554432;"9"
"1148";"60";0,781412803;"9"
"1149";"61";0,735469229;"9"
"1150";"62";0,742249473;"9"
"1151";"63";0,847203821;"9"
"1152";"64";0,627300925;"9"
"1153";"65";0,751134577;"9"
"1154";"66";0,90845866;"9"
"1155";"67";0,878863562;"9"
"1156";"68";0,712253413;"9"
"1157";"69";0,842566397;"9"
"1158";"70";0,878863562;"9"
"1159";"71";0,627300925;"9"
"1160";"72";0,587685815;"9"
"1161";"73";0,898014858;"9"
"1162";"74";0,703172508;"9"
"1163";"75";0,764184707;"9"
"1164";"76";0,951621221;"9"
"1165";"77";0,809933183;"9"
"1166";"78";0,904528321;"9"
"1167";"79";0,769964965;"9"
"1168";"80";0,540015227;"9"
"1169";"81";0,661159476;"9"
"1170";"82";0,460739349;"9"
"1171";"83";0,477829308;"9"
"1172";"84";0,661333732;"9"
"1173";"85";0,82679618;"9"
"1174";"86";0,774407167;"9"
"1175";"87";0,832133479;"9"
"1176";"88";0,473061491;"9"
"1177";"89";0,396839519;"9"
"1178";"90";0,769217803;"9"
"1179";"91";0,237952749;"9"
"1180";"92";0,74491015;"9"
"1181";"93";0,826520947;"9"
"1182";"94";0,530592196;"9"
"1183";"95";0,448570689;"9"
"1184";"96";0,889435897;"9"
"1185";"97";0,396839519;"9"
"1186";"98";0,793802253;"9"
"1187";"99";0,653101325;"9"
"1188";"100";0,473061491;"9"
"1189";"101";0,352540499;"9"
"1190";"102";0,58370179;"9"
"1191";"103";0,674904407;"9"
"1192";"104";0,777260614;"9"
"1193";"105";0,813418059;"9"
"1194";"106";0,832133479;"9"
"1195";"107";0,508930757;"9"
"1196";"108";0,874224031;"9"
"1197";"109";0,370813259;"9"
"1198";"110";0,492907603;"9"
"1199";"111";0,675761553;"9"
"1200";"112";0,828017589;"9"
"1201";"113";0,739883314;"9"
"1202";"114";0,915937857;"9"
"1203";"115";0,463198642;"9"
"1204";"116";0,674442059;"9"
"1205";"117";0,692443605;"9"
"1206";"118";0,592621739;"9"
"1207";"119";0,595397289;"9"
"1208";"120";0,675761553;"9"
"1209";"1";0,570061255;"10"
"1210";"2";0,59917091;"10"
"1211";"3";0,585296523;"10"
"1212";"4";0,467297191;"10"
"1213";"5";0,883488914;"10"
"1214";"6";0,626258422;"10"
"1215";"7";0,866961995;"10"
"1216";"8";0,816261927;"10"
"1217";"9";0,866961995;"10"
"1218";"10";0,703620772;"10"
"1219";"11";0,616429086;"10"
"1220";"12";0,574616315;"10"
"1221";"13";0,361452762;"10"
"1222";"14";0,740893676;"10"
"1223";"15";0,59917091;"10"
"1224";"16";0,643707548;"10"
"1225";"17";0,576724362;"10"
"1226";"18";0,517073593;"10"
"1227";"19";0,537931097;"10"
"1228";"20";0,893843719;"10"
"1229";"21";0,669726461;"10"
"1230";"22";0,951668002;"10"
"1231";"23";0,951621221;"10"
"1232";"24";0,656853623;"10"
"1233";"25";0,808058532;"10"
"1234";"26";0,698649798;"10"
"1235";"27";0,935209378;"10"
"1236";"28";0,965578168;"10"
"1237";"29";0,746254614;"10"
"1238";"30";0,802968076;"10"
"1239";"31";0,630739148;"10"
"1240";"32";0,919431076;"10"
"1241";"33";0,917199389;"10"
"1242";"34";0,898014858;"10"
"1243";"35";0,773201191;"10"
"1244";"36";0,917049862;"10"
"1245";"37";0,880550085;"10"
"1246";"38";0,951668002;"10"
"1247";"39";0,923903947;"10"
"1248";"40";0,712134707;"10"
"1249";"41";0,842566397;"10"
"1250";"42";0,776052132;"10"
"1251";"43";0,77242389;"10"
"1252";"44";0,809933183;"10"
"1253";"45";0,92345762;"10"
"1254";"46";0,904528321;"10"
"1255";"47";0,843759602;"10"
"1256";"48";0,798980914;"10"
"1257";"49";0,664173784;"10"
"1258";"50";0,581567004;"10"
"1259";"51";0,920516321;"10"
"1260";"52";0,434549939;"10"
"1261";"53";0,85545001;"10"
"1262";"54";0,775188328;"10"
"1263";"55";0,761832373;"10"
"1264";"56";0,71108887;"10"
"1265";"57";0,907658976;"10"
"1266";"58";0,617314646;"10"
"1267";"59";0,890066622;"10"
"1268";"60";0,898014858;"10"
"1269";"61";0,702339101;"10"
"1270";"62";0,92870452;"10"
"1271";"63";0,751134577;"10"
"1272";"64";0,776052132;"10"
"1273";"65";0,919431076;"10"
"1274";"66";0,818205888;"10"
"1275";"67";0,538578297;"10"
"1276";"68";0,336150215;"10"
"1277";"69";0,477829308;"10"
"1278";"70";0,828740367;"10"
"1279";"71";0,336150215;"10"
"1280";"72";0,62399757;"10"
"1281";"73";0,665100974;"10"
"1282";"74";0,863939493;"10"
"1283";"75";0,541719538;"10"
"1284";"76";0,448570689;"10"
"1285";"77";0,62318046;"10"
"1286";"78";0,477152966;"10"
"1287";"79";0,765292523;"10"
"1288";"80";0,789816585;"10"
"1289";"81";0,667877991;"10"
"1290";"82";0,711152764;"10"
"1291";"83";0,458586679;"10"
"1292";"84";0,237952749;"10"
"1293";"85";0,484816464;"10"
"1294";"86";0,59121152;"10"
"1295";"87";0,477152966;"10"
"1296";"88";0,789691787;"10"
"1297";"89";0,692899035;"10"
"1298";"90";0,517963997;"10"
"1299";"91";0,638175215;"10"
"1300";"92";0,757641176;"10"
"1301";"93";0,352540499;"10"
"1302";"94";0,74491015;"10"
"1303";"95";0,448570689;"10"
"1304";"96";0,734055086;"10"
"1305";"97";0,447562952;"10"
"1306";"98";0,512775;"10"
"1307";"99";0,411647271;"10"
"1308";"100";0,692899035;"10"
"1309";"101";0,237952749;"10"
"1310";"102";0,770505729;"10"
"1311";"103";0,332803687;"10"
"1312";"104";0,62148596;"10"
"1313";"105";0,784272254;"10"
"1314";"106";0,513972834;"10"
"1315";"107";0,462952013;"10"
"1316";"108";0,491905921;"10"
"1317";"109";0,922970384;"10"
"1318";"110";0,904743728;"10"
"1319";"111";0,299385394;"10"
"1320";"112";0,658768583;"10"
"1321";"113";0,74684799;"10"
"1322";"114";0,890938708;"10"
"1323";"115";0,686360269;"10"
"1324";"116";0,481680817;"10"
"1325";"117";0,592621739;"10"
"1326";"118";0,796894398;"10"
"1327";"119";0,678206611;"10"
